id_projeto_pesquisa,codigo_projeto,titulo,palavras_chave,id_projeto,ano,data_inicio,data_fim,situacao,tipo_projeto,categoria_projeto,id_unidade,unidade,id_coordenador,coordenador,edital,id_grupo_pesquisa,grupo_pesquisa,linha_pesquisa,area_conhecimento_cnpq,objetivos_desenvolvimento_sustentavel
102307670,PVB10995-2014,Arquiteturas Reconfiguráveis Multiprocessadas para Sistemas Embarcados Tolerantes a Falhas,arquiteturas reconfiguráveis; sistema multiprocessado; tolerância a falhas; sistemas embarcados,91799515,2014,2014/01/01 00:00:00.000,2016/12/31 00:00:00.000,FINALIZADO,EXTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,,89.0,ConSiste: Concepção de Sistemas de Computação,sistemas integrados e distribuídos,sistemas de computação,
103641273,PVB11072-2014,Problemas com Múltiplos Objetivos: Uma Abordagem através de Hibridizações de Metaheurísticas e Métodos Exatos,"hibridização de metaheurísticas, problemas de otimização combinatória",91800267,2014,2014/08/01 00:00:00.000,2018/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2014) EditalPIBIC_PIBIC_AF_PIBITI_2014-2015,88.0,TEORIA DOS GRAFOS E ALGORITMOS,meta-heurísticas,sistemas de computação,
103900734,PVB11174-2014,Abordagens de Inteligência Coletiva para o Problema Biobjetivo da Árvore Geradora Quadrática com Adjacência em Arestas,"inteligência coletiva, árvore geradora mínima, árvore geradora quadrática, problema multiobjetivo",91800447,2014,2014/08/01 00:00:00.000,2018/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2014) EditalPIBIC_PIBIC_AF_PIBITI_2014-2015,88.0,TEORIA DOS GRAFOS E ALGORITMOS,meta-heurísticas,sistemas de computação,
104005953,PVB11335-2014,SmartIMD  - Um Ambiente Inteligente no Instituto Metrópole Digital ,"ambiente inteligente, ti verde ",91800596,2014,2014/08/01 00:00:00.000,2017/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2014) EditalPIBIC_PIBIC_AF_PIBITI_2014-2015,89.0,ConSiste: Concepção de Sistemas de Computação,computação nas nuvens; internet das coisas; ti verde; ambientes inteligentes,arquitetura de sistemas de computação,
104028252,PVB11411-2014,"Comitês de Classificadores e Técnicas de Otimização no
Reconhecimento Multibiometrico Revogavel","comitês de classificadores, biometrias revogáveis, algortimos de otimização",91800642,2014,2014/08/01 00:00:00.000,2015/07/31 00:00:00.000,EM EXECUÇÃO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2014) EditalPIBIC_PIBIC_AF_PIBITI_2014-2015,85074788.0,PROCESSAMENTO GRÁFICO E INTELIGÊNCIA COMPUTACIONAL,inteligencia computacional,sistemas de informação,
104044572,PVB11429-2014,Explorando técnicas de rastreamento ocular para estimular o desenvolvimento de indivíduos dentro do espectro autista,"autismo, eye tracking techonology, gazing, dispositivos móveis, app, engenharia de requisitos",91800695,2014,2014/08/01 00:00:00.000,2015/07/31 00:00:00.000,EM EXECUÇÃO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2014) EditalPIBIC_PIBIC_AF_PIBITI_2014-2015,89.0,ConSiste: Concepção de Sistemas de Computação,engenharia de software;interação humano-computador;computação ubíqua;,engenharia de software,
104040387,PVB11442-2014,Problema de configuração de redes: uma abordagem via algoritmos evolucionários segundo modelagem por problemas de otimização em árvore com múltiplos objetivos,otimização multiobjetivo; algoritmos evolucionários;,91800683,2014,2014/08/01 00:00:00.000,2018/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2014) EditalPIBIC_PIBIC_AF_PIBITI_2014-2015,88.0,TEORIA DOS GRAFOS E ALGORITMOS,otimização combinatória;metaheurística;computação evolucionária;,sistemas de computação,
104018545,PVB11460-2014,Integração de Técnicas Computacionais para a Caracterização de Aquíferos,"segmentação de imagens, texturas, síntese de texturas, malhas tridimensionais",91800618,2014,2014/08/01 00:00:00.000,2016/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2014) EditalPIBIC_PIBIC_AF_PIBITI_2014-2015,85074788.0,PROCESSAMENTO GRÁFICO E INTELIGÊNCIA COMPUTACIONAL,processamento de imagens,processamento gráfico (graphics),
104058129,PVB11488-2014,Avaliando Robustez e Manutenibilidade de Aplicações Desenvolvidas para o Sistema Operacional Android,"avaliação,robustez, android",91800718,2014,2014/08/01 00:00:00.000,2016/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2014) EditalPIBIC_PIBIC_AF_PIBITI_2014-2015,89.0,ConSiste: Concepção de Sistemas de Computação,verificação automática;métodos formais;concepção de sistemas digitais;engenharia de software,engenharia de software,
104055292,PVB11504-2014,"Adaptabilidade de projetos baseados em plataformas híbridas e heterogêneas em sistemas ubíquos
","sistemas ubíquos, sistemas embarcados, hardware reconfigurável, microcontrolador, projeto baseado em plataforma, qos",91800712,2014,2014/08/01 00:00:00.000,2016/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2014) EditalPIBIC_PIBIC_AF_PIBITI_2014-2015,89.0,ConSiste: Concepção de Sistemas de Computação,sistemas integrados e distribuidos,sistemas de computação,
104003902,PVB11516-2014,Transdução em corpora anotado sintaticamente para linguagem natural e sua influência no treinamento de parsers estatísticos,processamento de linguagem natural; corpus linguístico anotado; treebank; transdução de árvore; parsing de linguagem natural,91800592,2014,2014/08/01 00:00:00.000,2016/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2014) EditalPIBIC_PIBIC_AF_PIBITI_2014-2015,85074788.0,PROCESSAMENTO GRÁFICO E INTELIGÊNCIA COMPUTACIONAL,processamento de linguagem natural,arquitetura de sistemas de computação,
106119591,PVB11750-2014,"MUSICAL - MUsic and Spatial Interaction with Constraints, Algebra and Logic: foundations
and applications","linear logic, subexponentials concurrent constraint programming, modalities, multimedia",91801626,2014,2014/08/01 00:00:00.000,2017/08/01 00:00:00.000,FINALIZADO,EXTERNO,Pesquisa Científica,120,departamento de matemática,,,,87.0,"Computability, Approximate Reasoning, Ordered structures and Logics",matemática computacional;teoria da computação;lógica;,lógicas e semântica de programas,
117725240,PVB13307-2014,SUPORTE A CONSTRUÇÃO DE JOGOS DIGITAIS ADAPTATIVOS VOLTADOS PARA EDUCAÇÃO,"jogos digitais, adaptabilidade, educação",91809116,2014,2014/11/17 00:00:00.000,2024/12/31 00:00:00.000,RENOVADO,EXTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,,89.0,ConSiste: Concepção de Sistemas de Computação,arquitetura de software;engenharia de software;;,engenharia de software,Saúde e Bem-Estar
131106327,PVB15995-2014,"Análise automatizada de documentos em linguagem natural produzidos por desenvolvedores de
software em Português",documentação de software; sumarização de artefatos de software; processamento de linguagem natural;,91820646,2014,2014/12/01 00:00:00.000,2018/09/30 00:00:00.000,EM EXECUÇÃO,EXTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,,85074788.0,PROCESSAMENTO GRÁFICO E INTELIGÊNCIA COMPUTACIONAL,processamento de linguagem natural,engenharia de software,
100779288,PVF10527-2014,Avaliação de metodologias para desenvolvimento de software adequadas para utilização em empresas de inovação tecnológica (startups).,"engenharia de software, metodologias de desenvolvimento de software, startups",91798061,2014,2015/08/01 00:00:00.000,2016/07/31 00:00:00.000,FINALIZADO,INTERNO,Pesquisa Científica,235,ceres - depto ciências exatas e aplicadas,,,(2014) EDITAIS No. 004 e 005/2013 - PROPESQ-NUPLAM 2014,89008644.0,"Engenharia de Software, Inteligência Computacional e Matemática Aplicada (ENIGMA)","ferramentas, ambientes e processos da engenharia de software",arquitetura de sistemas de computação,
100865266,PVF10734-2014,Criação de uma plataforma aberta de integração entre sistemas de informação e sistemas embarcados,"sistemas embarcados, sistemas de informação, interface homem máquina, inteligência computacional, processamento de sinais",91798181,2014,2014/01/01 00:00:00.000,2017/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,235,ceres - depto ciências exatas e aplicadas,,,(2014) EDITAIS No. 004 e 005/2013 - PROPESQ-NUPLAM 2014,50801320.0,"Comunicação, Processamento e Análise da Informação",sistemas embarcados,arquitetura de sistemas de computação,
100963429,PVF10742-2014,Cloud computing: Arquitetura e sistema de monitoramento para o desenvolvimento de novas soluções computacionais no ambiente acadêmico,"tecnologia da informação, arquitetura de sistemas de computação, cloud computing",91798354,2014,2014/01/01 00:00:00.000,2017/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,235,ceres - depto ciências exatas e aplicadas,,,(2014) EDITAIS No. 004 e 005/2013 - PROPESQ-NUPLAM 2014,50801320.0,"Comunicação, Processamento e Análise da Informação",computação em nuvem,arquitetura de sistemas de computação,
97828751,PVF10947-2014,Um Algoritmo Inteligente para a Formação de Equipes de Avaliadores para o Ministério de Educação no âmbito do Pronatec/Bolsa-Formação.,heurísticas de busca; algoritmos genéticos; otimização combinatória,91795979,2014,2014/01/01 00:00:00.000,2016/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,235,ceres - depto ciências exatas e aplicadas,,,(2014) EDITAIS No. 004 e 005/2013 - PROPESQ-NUPLAM 2014,89008644.0,"Engenharia de Software, Inteligência Computacional e Matemática Aplicada (ENIGMA)",inteligência computacional aplicada à tecnologia da informação,modelos analíticos e de simulação,
101518766,PVG10889-2014,UTILIZAÇÃO DE MÉTODOS DE PESQUISA OPERACIONAL PARA MINERAÇÃO DE DADOS ESTRATÉGICOS ,mineração de dados; otimização; pesquisa operacional,91799190,2014,2014/01/01 00:00:00.000,2015/07/31 00:00:00.000,EM EXECUÇÃO,INTERNO,Pesquisa Científica,56,departamento de engenharia de computacao e automacao,,,(2014) EDITAIS No. 004 e 005/2013 - PROPESQ-NUPLAM 2014,50936282.0,Pesquisa Operacional e Logística - POLO,mineração de dados,"programação linear, não-linear, mista e dinâmica",
101537678,PVG10912-2014,PROJEÇÃO DE CENÁRIOS E ALOCAÇÃO EFICIENTE DOS RECURSOS NO SISTEMA UNICO DE SAUDE NO MUNICIPIO DE NATAL ,"desenvolvimento econômico, dynamic data envelopment analysis, eficiência, saúde, unidades hospitalares.",91799216,2014,2014/01/01 00:00:00.000,2015/07/31 00:00:00.000,EM EXECUÇÃO,INTERNO,Pesquisa Científica,115,departamento de engenharia produção,,,(2014) EDITAIS No. 004 e 005/2013 - PROPESQ-NUPLAM 2014,50936282.0,Pesquisa Operacional e Logística - POLO,pesquisa operacional,"programação linear, não-linear, mista e dinâmica",
103647793,PVG11075-2014,APLICAÇÃO DE ELEMENTOS FINITOS NA ANÁLISE DE ESTRUTURAS BASEADAS EM QUASE CRISTAIS FOTÔNICOS,"elementos finitos, quase cristais fotônicos, algoritmos genéticos",91800271,2014,2014/08/01 00:00:00.000,2017/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,112,departamento de engenharia elétrica,,,(2014) EditalPIBIC_PIBIC_AF_PIBITI_2014-2015,23.0,TECFOTON - TELECOMUNICAÇÕES E FOTÔNICA,dispositivos fotônicos,"teoria eletromagnetica, microondas, propagação de ondas, antenas",
104014294,PVG11348-2014,Proposta de Implementação em Sistemas Embarcados de Algoritmos Baseados em Lógica Fuzzy,"lógica fuzzy, fpga, sistemas embarcados, dsp, microcontroladores",91800616,2014,2014/08/01 00:00:00.000,2015/07/31 00:00:00.000,FINALIZADO,INTERNO,Pesquisa Científica,56,departamento de engenharia de computacao e automacao,,,(2014) EditalPIBIC_PIBIC_AF_PIBITI_2014-2015,119510275.0,Sistemas Embarcados e Computação Reconfigurável,aplicações em hardware reconfigurável,circuitos eletrônicos,
103962564,PVG11498-2014,Desenvolvimento de dispositivo para gerenciamento de arquivos em mídias removíveis.,"fpga, sistemas embarcados, usb, sistemas digitias ",91800508,2014,2014/08/01 00:00:00.000,2015/07/31 00:00:00.000,FINALIZADO,INTERNO,Pesquisa Científica,112,departamento de engenharia elétrica,,,(2014) EditalPIBIC_PIBIC_AF_PIBITI_2014-2015,31.0,AUTOMAÇÃO INDUSTRIAL E CONTROLE DE PROCESSOS,automação industrial e controle de processos,eletrônica industrial,
104116307,PVG11567-2014,"EFICIÊNCIA DO DESENVOLVIMENTO ECONÔMICO E SOCIAL: DIMENSIONAMENTO ÓTIMO DOS CUSTOS DA SAÚDE, EDUCAÇÃO E ENERGIA ELÉTRICA NO ESTADO DO RIO GRANDE DO NORTE","desenvolvimento econômico, data envelopment analysis, eficiência, saúde, energia, educação",91800806,2014,2014/08/01 00:00:00.000,2017/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,115,departamento de engenharia produção,,,(2014) EditalPIBIC_PIBIC_AF_PIBITI_2014-2015,50936282.0,Pesquisa Operacional e Logística - POLO,pesquisa operacional,"programação linear, não-linear, mista e dinâmica",
98015952,PVG11575-2014,Análise da eficiência de custos operacionais das Unidades Hospitalares Filantrópicas na rede de assistência ao SUS do Rio Grande do Norte,data envelopment analysis; saude,91796477,2014,2014/08/01 00:00:00.000,2015/07/31 00:00:00.000,EM EXECUÇÃO,INTERNO,Pesquisa Científica,115,departamento de engenharia produção,,,(2013) EditalPIBIC_PIBIC_AF_PIBITI_2013-2014,50936282.0,Pesquisa Operacional e Logística - POLO,engenharia de produção,"programação linear, não-linear, mista e dinâmica",
106118301,PVG11749-2014,AVA-SUS: DESENVOLVIMENTO DE UM SISTEMA INTEGRADO DE AMBIENTES VIRTUAIS DE APRENDIZAGEM PARA O MINISTÉRIO DA SAÚDE,"pesquisa em educação no sus, ambientes virtuais de aprendizagem, tecnologias educacionais ",91801624,2014,2014/10/31 00:00:00.000,2016/10/30 00:00:00.000,EM EXECUÇÃO,EXTERNO,Pesquisa Científica,5205,departamento de engenharia biomedica,,,,85199087.0,Laboratório de Inovação Tecnológica em Saúde,gestão e informática na saúde ,bioengenharia,
107069644,PVG11833-2014,Projeto de Integração de Novas Funcionalidades ao MTool IEC/XE,"desenvolvimento de software, controladores lógicos programáveis",91802401,2014,2014/12/01 00:00:00.000,2017/03/31 00:00:00.000,EM EXECUÇÃO,EXTERNO,Pesquisa Tecnológica,93,coordenação do curso engenharia de computação,,,,18.0,CONTROLE E ACIONAMENTO DE SISTEMAS,controle automático;automação industrial;;,automação eletrônica de processos elétricos e industriais,
103930213,PVI11269-2014,Concepção e implementação de um sistema especialista de recomendação agrícola para dispositivos móveis,"sistemas especialistas, agricultura de precisão, dispositivos móveis",91800474,2014,2014/08/01 00:00:00.000,2015/07/31 00:00:00.000,FINALIZADO,INTERNO,Pesquisa Científica,351,escola agrícola de jundiaí,,,(2014) EditalPIBIC_PIBIC_AF_PIBITI_2014-2015,118928129.0,Produção vegetal,solos e nutrição de planta,sistemas de computação,
100376925,PVJ10381-2014,MobiLivre: uma plataforma para o desenvolvimento de aplicações de auxílio a mobilidade urbana,"mobilidade urbana, computação móvel, computação ubíqua, sistemas distribuídos",91797709,2014,2014/01/01 00:00:00.000,2016/12/31 00:00:00.000,EM EXECUÇÃO,INTERNO,Pesquisa Científica,4885,escola de ciências e tecnologia,,,(2014) EDITAIS No. 004 e 005/2013 - PROPESQ-NUPLAM 2014,89.0,ConSiste: Concepção de Sistemas de Computação,sistemas integrados e distribuídos,engenharia de software,
100862295,PVJ10573-2014,NEDGlove: Um sistema computacional para uso em sessões de reabilitação motora virtual e interativa ,"realidade virtual, luva de dados, reabilitação virtual",91798172,2014,2016/08/01 00:00:00.000,2018/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,4885,escola de ciências e tecnologia,,,(2014) EDITAIS No. 004 e 005/2013 - PROPESQ-NUPLAM 2014,2050913.0,Laboratórios Associados Natalnet,realidade aumentada,sistemas de computação,
100871799,PVJ10592-2014,Modelo de decisão para minimização do efeito chicote em cadeias de suprimento,"modelagem, pesquisa operação, cadeias de suprimento, efeito chicote",91798201,2014,2014/01/01 00:00:00.000,2016/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,4885,escola de ciências e tecnologia,,,(2014) EDITAIS No. 004 e 005/2013 - PROPESQ-NUPLAM 2014,50936282.0,Pesquisa Operacional e Logística - POLO,pesquisa operacional,"programação linear, não-linear, mista e dinâmica",
104076531,PVJ11470-2014,Sistema de testes automático para APIs multimídia de TVs/STBs,"testes automáticos, televisão digital",91800734,2014,2014/08/01 00:00:00.000,2015/07/31 00:00:00.000,EM EXECUÇÃO,INTERNO,Pesquisa Científica,4885,escola de ciências e tecnologia,,,(2014) EditalPIBIC_PIBIC_AF_PIBITI_2014-2015,2050913.0,Laboratórios Associados Natalnet,televisão digital e visão computacional,sistemas de computação,
95493986,PIA7778-2013,Aplicação da bioinformática e da biologia computacional na obtenção de produtos e processos metabólicos com potencial biotecnológico,"análise de genomas, análise de transcriptomas, bancos de dados biológicos, modelagem computacional de proteínas",91793996,2013,2013/01/01 00:00:00.000,2017/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,182,departamento de bioquímica,,,(2014) EDITAIS No. 004 e 005/2013 - PROPESQ-NUPLAM 2014,,,bioinformática,biologia molecular,
103662603,PIB11081-2013,ASGaRD - Arcabouço de gerenciamento e decisão para ambientes de Smart Grids usando redes de sensores sem fio compartilhadas,"smart grid, redes de sensores e atuadores sem fio, congro de recursos, sustentabilidade",91800277,2013,2013/03/04 00:00:00.000,2015/03/06 00:00:00.000,EM EXECUÇÃO,EXTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,,,,teleinformática,sistemas de computação,
103957302,PIB11232-2013,"Uma estrutura lógica para sistemas concorrentes epistêmicos, temporais e espaciais","lógica linear, subexponenciais, sistemas concorrentes, conhecimento, tempo, espaço",91800497,2013,2013/11/01 00:00:00.000,2018/07/31 00:00:00.000,FINALIZADO,EXTERNO,Pesquisa Científica,120,departamento de matemática,,,,87.0,"Computability, Approximate Reasoning, Ordered structures and Logics",computação teórica,lógicas e semântica de programas,
95482494,PIB9333-2013,Avaliação de Técnicas de Tolerância a Falhas em Redes,"redes em chip, tolerância a falhas, confiabilidade",91793911,2013,2013/01/01 00:00:00.000,2016/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2014) EDITAIS No. 004 e 005/2013 - PROPESQ-NUPLAM 2014,,,sistemas integrados e distribuídos,sistemas de computação,
97601118,PIB9684-2013,Servidor web de alta disponibilidade com gasto de energia proporcional ao seu uso,"servidor web, alta disponibilidade, proporcionalidade de energia, arduino, arm, raspberry pi",91795560,2013,2013/08/01 00:00:00.000,2015/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,6069,instituto metropole digital,,,(2014) EDITAIS No. 004 e 005/2013 - PROPESQ-NUPLAM 2014,,,sistemas embarcados,arquitetura de sistemas de computação,
97424627,PIC6066-2013,"ESTUDO DA EFICIÊNCIA, EFICÁCIA E SATISFAÇÃO NA INTERAÇÃO COM ELEMENTOS DE INTERFACE GRÁFICA NA WEB SOB A ÓTICA DA USABILIDADE E DO DESIGN","interfaces,design, interação humano-computador",91795390,2013,2013/08/01 00:00:00.000,2014/07/31 00:00:00.000,EM EXECUÇÃO,INTERNO,Pesquisa Científica,139,departamento de artes,,,(2013) EditalPIBIC_PIBIC_AF_PIBITI_2013-2014,,,ergonomia e interação humano-computador,programação visual,
97570428,PIG9681-2013,Luva de baixo custo para classificação de frutas,"computação ubíqua, sensoriamento móvel, luva, classificação de frutas, sistemas embarcados",91795520,2013,2013/08/01 00:00:00.000,2014/07/31 00:00:00.000,EM EXECUÇÃO,INTERNO,Pesquisa Científica,6069,instituto metropole digital,,,(2013) EditalPIBIC_PIBIC_AF_PIBITI_2013-2014,,,sistemas embarcados,hardware,
97605899,PIG9688-2013,N-MAR (Robô Aquático de Monitoramento),"monitoramento, barco robótico",91795568,2013,2013/01/01 00:00:00.000,2015/01/01 00:00:00.000,EM EXECUÇÃO,EXTERNO,Pesquisa Científica,6069,instituto metropole digital,,,,,,sistemas embarcados,controle e automação de sistemas propulsores,
95997687,PII9530-2013,Desenvolvimento de Aplicativo (APP) para acesso a Plataforma Moodle através de Smartphones baseados em sistemas abertos,"moodle, android, smartphones, educação a distância",91794837,2013,2013/02/01 00:00:00.000,2015/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,351,escola agrícola de jundiaí,,,(2013) Edital PROPESQ No. 005/2012 - PIBIC EM 2013-2014,,,desenvolvimento de sistemas para dispositivos portáteis,sistemas de computação,
98014128,PIJ10216-2013,Programação paralela híbrida de aplicações de grande porte sobre arquiteturas multicore,"computação paralela, programação híbrida, alto desempenho",91796467,2013,2013/08/01 00:00:00.000,2015/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,4885,escola de ciências e tecnologia,,,(2013) EditalPIBIC_PIBIC_AF_PIBITI_2013-2014,,,modelagem computacional de sistemas complexos,sistemas de computação,
102720623,PIJ10989-2013,Desenvolvimento de Mecanismos de Segurança para o Projeto Ver Brasil: Sistema Brasileiro de Exibição Digital Sem Fins Lucrativos - Módulo I,cinema digital; ultra definição; vídeo 4k,91799902,2013,2013/08/01 00:00:00.000,2014/02/28 00:00:00.000,EM EXECUÇÃO,EXTERNO,Pesquisa Tecnológica,4885,escola de ciências e tecnologia,,,,,,vídeo digital,sistemas de computação,
95510492,PIJ3558-2013,MultIN - Lidando com múltiplos dispositivos de interação em Programas educativos para TV Digital Interativa,tv digital interativa;  bluetooth;  multiplos dispositivos de entrada;  ,91794126,2013,2012/10/27 00:00:00.000,2013/12/30 00:00:00.000,FINALIZADO,EXTERNO,Pesquisa Científica,4885,escola de ciências e tecnologia,,,,,,tv digital interativa,arquitetura de sistemas de computação,
95499259,PIJ7863-2013,"Escalonamento de tarefas e tolerância a falhas na execução de aplicações reais sobre clusters multi-cores
","escalonamento, tolerância a falha, clusters, multi-cores, computação paralela",91794023,2013,2016/08/01 00:00:00.000,2017/07/31 00:00:00.000,FINALIZADO,INTERNO,Pesquisa Científica,4885,escola de ciências e tecnologia,,,(2014) EDITAIS No. 004 e 005/2013 - PROPESQ-NUPLAM 2014,90666943.0,////,processamento paralelo;redes de estações de trabalho;avaliação de desempenho;arquiteturas de baixo custo,arquitetura de sistemas de computação,
97758292,PIJ8349-2013,SmartClassroom  Tornando o Ambiente de Aula Mais Inteligente ,"computação ubíqua, computação pervasiva, computação distribuída, sensibilidade ao contexto",91795815,2013,2013/08/01 00:00:00.000,2015/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,4885,escola de ciências e tecnologia,,,(2013) EditalPIBIC_PIBIC_AF_PIBITI_2013-2014,89.0,ConSiste: Concepção de Sistemas de Computação,sistemas distribuídos,engenharia de software,
95476104,PIJ9256-2013,Verificação inteligente de presença de alunos em sala de aulas,"computação ubíqua, computação pervasiva, computação distribuída, aplicações sensíveis ao contexto",91793845,2013,2013/01/01 00:00:00.000,2016/12/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,4885,escola de ciências e tecnologia,,,(2014) EDITAIS No. 004 e 005/2013 - PROPESQ-NUPLAM 2014,89.0,ConSiste: Concepção de Sistemas de Computação,sistemas distribuídos,astronomia de posição e mecânica celeste,
95512193,PIJ9385-2013,Seleção de Serviços de Nuvem Baseado em Mecanismos de Tomada de Decisão com Múltiplos Objetivos,"seleção de serviços, tomada de decisão com múltiplos objetivos, computação em nuvem",91794141,2013,2016/08/01 00:00:00.000,2017/07/04 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,4885,escola de ciências e tecnologia,,,(2014) EDITAIS No. 004 e 005/2013 - PROPESQ-NUPLAM 2014,,,engenharia de software,engenharia de software,
110595739,PIT12446-2013,Redução de Dimensionalidade com Base na Teoria da Informação,"análise de agrupamentos, teoria da informação, dados complexos, clustering",91805138,2013,2013/11/11 00:00:00.000,2016/11/10 00:00:00.000,FINALIZADO,EXTERNO,Pesquisa Científica,6069,instituto metropole digital,,,,,,inteligência computacional aplicada à tecnologia da informação,sistemas de computação,
97931172,PVB10019-2013,Design e Desenvolvimento de Serviços de Software com Interação Social,"serviços em software, interação social, redes sociais",91796313,2013,2016/08/01 00:00:00.000,2017/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2013) EditalPIBIC_PIBIC_AF_PIBITI_2013-2014,89.0,ConSiste: Concepção de Sistemas de Computação,interação humano-computador;design de interfaces de usuário;engenharia de software;,engenharia de software,
98008534,PVB10164-2013,Um Estudo Exploratório sobre o Impacto de Múltiplas Plataformas no Desenvolvimento de Software para Dispositivos Móveis,"plataformas móveis, ecossistemas móveis, engenharia de software, desenvolvimento multiplataforma, dispositivos móveis",91796444,2013,2013/08/01 00:00:00.000,2015/07/31 00:00:00.000,RENOVADO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2013) EditalPIBIC_PIBIC_AF_PIBITI_2013-2014,,,engenharia de software,teleinformática,
98012089,PVB10187-2013,Avaliação da Compatibilidade entre a Amazon EC2 e várias Plataformas de Computação em Nuvem Privada,"computação na nuvem, api, ",91796457,2013,2013/08/01 00:00:00.000,2014/07/31 00:00:00.000,EM EXECUÇÃO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2013) EditalPIBIC_PIBIC_AF_PIBITI_2013-2014,89.0,ConSiste: Concepção de Sistemas de Computação,engenharia de software;computação em nuvem,astronomia de posição e mecânica celeste,
98014825,PVB10210-2013,Elementos de Jogos Aplicados à Melhoria de Processos em Empresas de Software,"gamificação, elementos e mecânicas de jogos, processo de desenvolvimento de software, motivação, gestão de pessoas",91796471,2013,2013/08/01 00:00:00.000,2014/07/31 00:00:00.000,FINALIZADO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2013) EditalPIBIC_PIBIC_AF_PIBITI_2013-2014,,,engenharia de software,teleinformática,
95532061,PVB1450-2013,Refinamento e implementação de algoritmos para a extração de axiomatizações adequadas para classes de sistemas dedutivos polivalentes,lógica computacional; lógicas não-clássicas; demonstração automática; complexidade computacional,91794280,2013,2013/01/01 00:00:00.000,2013/12/31 00:00:00.000,EM EXECUÇÃO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,,87.0,"Computability, Approximate Reasoning, Ordered structures and Logics",lógicas não clássicas,lógicas e semântica de programas,
97616827,PVB3343-2013,Algoritmos Heurísticos para Problemas de Otimização em Redes considerando múltiplos objetivos ,"algoritmos heurísticos, otimização em redes, múltiplos objetivos",91795579,2013,2013/08/01 00:00:00.000,2014/07/31 00:00:00.000,EM EXECUÇÃO,INTERNO,Pesquisa Tecnológica,125,departamento de informática e matemática aplicada,,,,88.0,TEORIA DOS GRAFOS E ALGORITMOS,otimização combinatória;metaheurística;computação evolucionária;,arquitetura de sistemas de computação,
97616605,PVB4821-2013,Algoritmos Experimentais Aplicados a Problemas Reais com Modelos em Otimização Combinatória,"problemas de otimização combinatória, algoritmos evolucionários, distribuição de derivados de petróleo, problemas em redes, problemas de roteamento.",91795578,2013,2013/08/01 00:00:00.000,2014/07/31 00:00:00.000,EM EXECUÇÃO,INTERNO,Pesquisa Científica,125,departamento de informática e matemática aplicada,,,(2013) EditalPIBIC_PIBIC_AF_PIBITI_2013-2014,88.0,TEORIA DOS GRAFOS E ALGORITMOS,meta-heurísticas,arquitetura de sistemas de computação,
